147364,27.42,1006.91,1.20,27.39,1007.16,1.71,1.45,0.01,0.00,0.99,17.54,27.71,77.00,0.07,-9.28,30.77,0.99,-1.71,97.37,0.04,-0.55,-119.77,0
147577,27.42,1006.91,1.21,27.39,1007.16,1.71,1.46,0.01,0.00,0.99,18.16,27.71,77.02,0.07,-9.40,30.77,0.99,-1.89,93.81,0.04,-0.92,-119.77,0
147786,27.41,1006.91,1.20,27.39,1007.15,1.77,1.49,0.01,0.00,1.00,17.95,27.73,77.01,0.07,-8.48,30.77,0.99,-1.83,95.00,0.05,-0.85,-120.91,0
147995,27.41,1006.90,1.23,27.39,1007.15,1.75,1.49,0.01,0.00,0.99,17.95,27.75,77.00,0.08,-9.09,30.77,0.99,-2.14,95.00,0.04,-0.73,-119.77,0
148204,27.41,1006.90,1.23,27.39,1007.15,1.77,1.50,0.01,0.00,0.99,17.95,27.73,77.02,0.08,-8.97,30.77,0.98,-1.95,95.00,0.05,-0.73,-120.91,0
148418,27.41,1006.90,1.26,27.39,1007.15,1.77,1.51,0.01,0.00,1.00,18.38,27.70,77.02,0.08,-9.03,31.96,0.99,-1.59,96.19,0.04,-0.61,-119.77,0
148627,27.41,1006.90,1.24,27.39,1007.15,1.77,1.51,0.01,0.00,0.98,18.81,27.74,77.01,0.04,-10.62,31.96,0.98,-0.98,93.81,0.07,-1.28,-119.77,0
148836,27.41,1006.90,1.25,27.39,1007.15,1.77,1.51,0.01,0.00,0.98,18.38,27.71,77.00,0.05,-7.02,31.96,0.98,-1.77,96.19,0.07,-0.43,-119.77,0
149049,27.41,1006.90,1.26,27.39,1007.15,1.77,1.52,0.01,0.00,0.98,20.33,27.71,76.98,0.06,-11.90,34.32,0.98,-2.01,92.62,0.04,-1.46,-119.77,0
149258,27.41,1006.90,1.25,27.39,1007.15,1.79,1.52,0.01,0.00,0.97,19.23,27.74,76.98,0.05,-10.38,33.14,0.97,-0.55,95.00,0.06,-1.16,-117.48,0
149467,27.41,1006.90,1.25,27.39,1007.15,1.73,1.49,0.01,0.00,0.99,17.72,27.73,77.00,0.08,-8.18,29.59,0.99,-0.79,92.62,0.04,-0.55,-120.91,0
149676,27.41,1006.90,1.24,27.39,1007.15,1.73,1.48,0.01,0.00,1.00,17.30,27.74,76.98,0.10,-10.13,29.59,1.00,-2.08,95.00,0.04,-1.04,-120.91,0
149890,27.41,1006.90,1.24,27.39,1007.15,1.77,1.51,0.01,0.00,0.99,17.10,27.75,77.01,0.08,-9.22,29.59,0.99,-1.77,96.19,0.03,-1.16,-118.62,0
150099,27.41,1006.90,1.24,27.38,1007.15,1.75,1.49,0.01,0.00,1.00,17.95,27.75,76.98,0.08,-10.80,30.77,0.99,-1.53,95.00,0.05,-1.71,-122.05,0
150308,27.41,1006.91,1.21,27.38,1007.15,1.77,1.49,0.01,0.00,0.99,19.04,27.69,76.95,0.07,-7.87,31.96,0.99,-2.14,92.62,0.05,-0.85,-119.77,0
150517,27.41,1006.90,1.27,27.38,1007.14,1.81,1.54,0.01,0.00,0.98,18.81,27.71,76.96,0.07,-9.77,31.96,0.98,-1.46,93.81,0.04,-1.16,-120.91,0
150731,27.41,1006.90,1.23,27.38,1007.15,1.77,1.50,0.01,0.00,1.00,19.01,27.70,76.94,0.08,-8.06,33.14,0.99,-2.32,96.19,0.04,-0.92,-120.91,0
150939,27.41,1006.90,1.27,27.39,1007.15,1.72,1.50,0.01,0.00,1.00,19.04,27.75,76.96,0.08,-9.64,31.96,0.99,-1.89,92.62,0.04,-0.92,-120.91,0
151148,27.41,1006.90,1.26,27.39,1007.16,1.72,1.49,0.01,0.00,0.99,19.23,27.74,76.95,0.06,-9.16,33.14,0.98,-2.14,95.00,0.06,-1.04,-122.05,0
151372,27.41,1006.90,1.26,27.38,1007.15,1.76,1.51,0.01,0.00,0.99,18.81,27.70,76.95,0.07,-9.16,31.96,0.99,-1.22,93.81,0.04,-0.98,-117.48,0
151583,27.41,1006.90,1.27,27.38,1007.15,1.73,1.50,0.01,0.00,0.99,19.69,27.73,76.95,0.09,-9.22,33.14,0.99,-2.14,92.62,0.04,-0.92,-119.77,0
151792,27.41,1006.90,1.27,27.38,1007.15,1.72,1.50,0.01,0.00,0.99,19.69,27.75,76.95,0.08,-9.22,33.14,0.99,-1.89,92.62,0.04,-0.85,-120.91,0
152001,27.41,1006.90,1.23,27.38,1007.15,1.74,1.48,0.01,0.00,1.00,18.16,27.71,76.95,0.08,-9.03,30.77,0.99,-1.59,93.81,0.05,-0.79,-120.91,0
152213,27.41,1006.90,1.25,27.38,1007.15,1.73,1.49,0.01,0.00,0.99,19.46,27.71,76.93,0.07,-8.79,33.14,0.99,-1.65,93.81,0.04,-0.85,-122.05,0
152424,27.41,1006.91,1.20,27.38,1007.15,1.77,1.48,0.01,0.00,0.99,18.38,27.73,76.93,0.08,-8.97,31.96,0.99,-1.34,96.19,0.04,-0.98,-119.77,0
152632,27.41,1006.90,1.22,27.38,1007.15,1.75,1.48,0.01,0.00,0.99,18.17,27.70,76.95,0.08,-9.16,31.96,0.99,-1.77,97.37,0.04,-0.92,-120.91,0
152843,27.41,1006.91,1.17,27.38,1007.15,1.77,1.47,0.01,0.00,0.99,17.96,27.70,76.95,0.08,-9.28,31.96,0.99,-1.34,98.56,0.04,-0.73,-119.77,0
153056,27.41,1006.91,1.15,27.38,1007.15,1.78,1.46,0.01,0.00,0.99,19.87,27.75,76.97,0.07,-8.91,34.32,0.99,-1.89,95.00,0.04,-0.85,-118.62,0
153265,27.40,1006.91,1.18,27.38,1007.15,1.72,1.45,0.01,0.00,1.00,19.23,27.72,76.97,0.08,-9.34,33.14,0.99,-1.71,95.00,0.04,-1.04,-117.48,0
153475,27.41,1006.91,1.15,27.38,1007.16,1.68,1.42,0.01,0.00,0.99,18.38,27.72,76.99,0.08,-8.97,31.96,0.99,-1.71,96.19,0.04,-0.92,-118.62,0
153689,27.40,1006.91,1.17,27.38,1007.16,1.70,1.44,0.01,0.00,0.99,19.46,27.70,77.03,0.08,-9.22,33.14,0.98,-2.20,93.81,0.04,-0.98,-120.91,0
153897,27.41,1006.91,1.18,27.38,1007.16,1.67,1.42,0.01,0.00,0.99,19.01,27.72,77.05,0.07,-8.97,33.14,0.99,-1.71,96.19,0.04,-0.98,-120.91,0
154108,27.41,1006.91,1.16,27.38,1007.16,1.70,1.43,0.01,0.00,0.99,19.23,27.73,77.08,0.07,-9.40,33.14,0.99,-1.77,95.00,0.04,-1.16,-120.91,0
154316,27.41,1006.91,1.18,27.38,1007.16,1.66,1.42,0.01,0.00,0.99,18.59,27.71,77.12,0.08,-8.54,31.96,0.99,-2.08,95.00,0.04,-0.79,-118.62,0
154531,27.41,1006.91,1.17,27.38,1007.16,1.64,1.41,0.01,0.00,0.99,18.59,27.69,77.11,0.08,-8.73,31.96,0.99,-1.59,95.00,0.04,-0.92,-120.91,0
154740,27.41,1006.91,1.16,27.38,1007.16,1.65,1.41,0.01,0.00,0.99,17.95,27.72,77.17,0.08,-8.97,30.77,0.98,-0.98,95.00,0.04,-0.79,-119.77,0
154949,27.40,1006.91,1.19,27.38,1007.16,1.70,1.45,0.01,0.00,1.00,19.01,27.70,77.18,0.06,-8.97,33.14,0.99,-1.83,96.19,0.06,-1.10,-119.77,0
155159,27.41,1006.91,1.19,27.38,1007.15,1.75,1.47,0.01,0.00,1.00,18.81,27.69,77.19,0.08,-9.09,31.96,0.99,-2.08,93.81,0.03,-0.85,-120.91,0
155373,27.41,1006.91,1.15,27.38,1007.15,1.78,1.46,0.01,0.00,0.99,17.95,27.71,77.22,0.07,-8.73,30.77,0.99,-1.89,95.00,0.04,-0.92,-122.05,0
155581,27.41,1006.91,1.14,27.38,1007.15,1.74,1.44,0.01,0.00,0.99,19.23,27.71,77.26,0.08,-8.73,33.14,0.98,-1.95,95.00,0.04,-0.92,-119.77,0
155792,27.41,1006.91,1.18,27.38,1007.15,1.73,1.46,0.01,0.00,0.99,17.30,27.73,77.27,0.07,-8.73,29.59,0.99,-1.71,95.00,0.04,-0.98,-120.91,0
156000,27.41,1006.92,1.11,27.38,1007.16,1.67,1.39,0.00,0.00,0.99,18.81,27.70,77.29,0.07,-8.97,31.96,0.99,-1.95,93.81,0.04,-0.85,-119.77,0
156214,27.41,1006.92,1.08,27.39,1007.16,1.64,1.36,0.00,0.00,0.99,18.16,27.70,77.31,0.08,-9.16,30.77,0.98,-1.65,93.81,0.04,-0.85,-119.77,0
156423,27.41,1006.92,1.11,27.39,1007.16,1.63,1.37,0.00,0.00,0.99,18.59,27.70,77.33,0.07,-8.54,31.96,0.99,-1.95,95.00,0.04,-0.92,-118.62,0
156632,27.41,1006.91,1.14,27.39,1007.16,1.66,1.40,0.00,0.00,1.00,20.10,27.72,77.34,0.07,-8.97,34.32,1.00,-2.14,93.81,0.05,-1.16,-119.77,0
156844,27.41,1006.92,1.13,27.39,1007.16,1.68,1.40,0.00,0.00,0.99,18.38,27.70,77.38,0.07,-9.09,31.96,0.99,-1.59,96.19,0.04,-0.85,-119.77,0
157055,27.41,1006.91,1.14,27.39,1007.16,1.68,1.41,0.00,0.00,0.99,18.16,27.70,77.40,0.08,-8.91,30.77,0.99,-1.65,93.81,0.04,-0.67,-120.91,0
157263,27.41,1006.92,1.13,27.39,1007.16,1.71,1.42,0.00,0.00,0.99,18.59,27.69,77.42,0.08,-8.36,31.96,0.99,-2.20,95.00,0.04,-1.10,-119.77,0
157474,27.41,1006.92,1.13,27.38,1007.16,1.71,1.42,0.00,0.00,0.99,19.23,27.73,77.45,0.08,-8.79,33.14,0.99,-2.08,95.00,0.04,-1.16,-119.77,0
157686,27.41,1006.91,1.16,27.39,1007.16,1.71,1.44,-0.00,0.00,0.99,18.16,27.70,77.44,0.08,-9.16,30.77,0.99,-1.71,93.81,0.04,-0.79,-118.62,0
157895,27.41,1006.91,1.16,27.38,1007.15,1.72,1.44,-0.00,-0.00,0.99,18.16,27.71,77.49,0.07,-8.73,30.77,0.99,-1.95,93.81,0.04,-0.79,-119.77,0
158105,27.41,1006.90,1.22,27.38,1007.15,1.73,1.47,-0.00,-0.00,1.00,18.81,27.70,77.49,0.07,-8.42,31.96,0.99,-1.83,93.81,0.04,-1.04,-120.91,0
158314,27.41,1006.91,1.17,27.38,1007.15,1.78,1.47,-0.00,-0.00,0.99,18.59,27.72,77.51,0.07,-9.70,31.96,0.98,-1.89,95.00,0.04,-1.10,-119.77,0
158527,27.41,1006.91,1.14,27.38,1007.15,1.73,1.44,-0.00,-0.00,0.98,19.04,27.71,77.52,0.06,-8.06,31.96,0.98,-1.71,92.62,0.05,-0.73,-119.77,0
158738,27.41,1006.92,1.10,27.38,1007.15,1.73,1.42,-0.00,-0.00,0.98,17.74,27.69,77.55,0.15,-7.14,30.77,0.97,-0.12,96.19,0.01,-0.43,-117.48,0
158946,27.41,1006.92,1.05,27.38,1007.15,1.73,1.39,-0.00,-0.00,0.96,18.80,27.69,77.58,-0.00,-9.46,33.14,0.96,0.67,97.37,0.08,-0.85,-123.19,0
159160,27.41,1006.92,1.08,27.38,1007.16,1.71,1.40,-0.00,-0.00,0.86,19.87,27.73,77.58,-0.01,-7.87,34.32,0.86,0.49,95.00,-0.01,-10.38,-118.62,0
159369,27.41,1006.92,1.05,27.38,1007.15,1.75,1.40,-0.00,-0.00,0.98,18.81,27.70,77.58,0.02,-11.05,31.96,0.97,-0.24,93.81,0.04,18.68,-119.77,0
159579,27.41,1006.93,1.04,27.38,1007.15,1.76,1.40,-0.00,-0.00,1.06,20.10,27.71,77.60,0.09,0.37,34.32,1.05,-0.24,93.81,0.04,-12.39,-122.05,0
159789,27.41,1006.92,1.11,27.39,1007.15,1.74,1.43,-0.00,-0.00,0.99,17.51,27.69,77.60,0.08,-9.46,29.59,0.99,-1.71,93.81,0.04,-1.16,-120.91,0
160003,27.41,1006.92,1.10,27.39,1007.15,1.72,1.41,-0.00,-0.00,1.00,19.46,27.70,77.62,0.07,-9.34,33.14,1.00,-1.83,93.81,0.06,-0.79,-118.62,0
160211,27.41,1006.92,1.06,27.39,1007.16,1.67,1.37,-0.00,-0.00,0.99,19.23,27.71,77.63,0.08,-9.16,33.14,0.99,-1.59,95.00,0.03,-0.85,-122.05,0
160422,27.41,1006.92,1.07,27.39,1007.15,1.73,1.40,-0.00,-0.00,1.00,18.59,27.69,77.64,0.07,-8.73,31.96,1.00,-2.26,95.00,0.04,-0.85,-118.62,0
160634,27.41,1006.92,1.07,27.38,1007.15,1.77,1.42,-0.00,-0.00,1.00,20.10,27.68,77.62,0.07,-9.70,34.32,0.99,-2.44,93.81,0.03,-1.10,-117.48,0
160843,27.41,1006.92,1.12,27.38,1007.15,1.74,1.43,-0.00,-0.00,0.99,17.95,27.71,77.67,0.07,-9.03,30.77,0.99,-2.50,95.00,0.04,-0.61,-118.62,0
161052,27.41,1006.92,1.10,27.38,1007.16,1.69,1.39,-0.00,-0.00,1.00,19.01,27.73,77.66,0.08,-8.61,33.14,0.99,-2.08,96.19,0.04,-0.98,-117.48,0
161261,27.41,1006.92,1.11,27.39,1007.16,1.67,1.39,-0.00,-0.00,0.99,18.59,27.73,77.67,0.08,-9.16,31.96,0.99,-1.89,95.00,0.04,-0.92,-118.62,0
161474,27.41,1006.91,1.18,27.39,1007.16,1.67,1.42,-0.00,-0.00,0.99,18.38,27.73,77.69,0.08,-8.91,31.96,0.99,-2.01,96.19,0.03,-1.10,-122.05,0
161685,27.41,1006.91,1.16,27.39,1007.16,1.66,1.41,-0.00,-0.00,0.99,18.80,27.70,77.67,0.07,-8.42,33.14,0.99,-1.77,97.37,0.05,-0.73,-118.62,0
161893,27.41,1006.91,1.16,27.39,1007.16,1.65,1.40,-0.00,-0.00,0.99,18.59,27.72,77.70,0.07,-9.46,31.96,0.99,-1.83,95.00,0.05,-0.92,-119.77,0
162104,27.41,1006.91,1.17,27.38,1007.16,1.67,1.42,-0.00,-0.00,0.99,17.95,27.69,77.69,0.07,-9.34,30.77,0.99,-1.65,95.00,0.04,-0.79,-119.77,0
162317,27.41,1006.92,1.06,27.38,1007.16,1.69,1.37,-0.00,-0.00,0.99,18.38,27.71,77.69,0.08,-8.30,31.96,0.98,-1.77,96.19,0.04,-0.85,-119.77,0
162532,27.41,1006.92,1.09,27.38,1007.16,1.69,1.39,-0.00,-0.00,0.99,18.16,27.70,77.70,0.07,-9.28,30.77,0.99,-1.89,93.81,0.04,-0.85,-119.77,0
162741,27.41,1006.92,1.06,27.39,1007.16,1.64,1.35,-0.00,-0.00,0.99,19.46,27.70,77.70,0.07,-9.09,33.14,0.99,-1.46,93.81,0.04,-0.98,-119.77,0
162955,27.41,1006.93,1.01,27.38,1007.16,1.66,1.33,-0.00,-0.00,0.99,19.46,27.68,77.72,0.07,-9.09,33.14,0.99,-1.95,93.81,0.05,-0.98,-120.91,0
163163,27.41,1006.93,1.03,27.38,1007.16,1.67,1.35,-0.00,-0.00,0.99,17.34,27.70,77.74,0.08,-9.03,30.77,0.98,-1.77,98.56,0.04,-0.92,-118.62,0
163374,27.41,1006.92,1.09,27.38,1007.15,1.72,1.41,-0.00,-0.00,0.99,20.49,27.67,77.74,0.08,-8.73,35.51,0.99,-1.83,95.00,0.04,-0.61,-117.48,0
163582,27.41,1006.92,1.12,27.38,1007.15,1.72,1.42,-0.00,-0.00,0.99,18.80,27.69,77.76,0.08,-8.91,33.14,0.99,-1.53,97.37,0.05,-0.92,-119.77,0
163807,27.41,1006.91,1.15,27.39,1007.16,1.67,1.41,-0.00,-0.00,0.99,17.95,27.66,77.75,0.08,-8.97,30.77,0.99,-2.14,95.00,0.04,-0.73,-118.62,0
164018,27.41,1006.92,1.12,27.39,1007.16,1.66,1.39,-0.01,-0.00,1.00,19.23,27.71,77.77,0.08,-8.85,33.14,0.99,-2.08,95.00,0.04,-0.73,-122.05,0
164227,27.41,1006.92,1.09,27.39,1007.16,1.65,1.37,-0.01,-0.00,0.99,19.01,27.71,77.78,0.08,-8.54,33.14,0.99,-1.89,96.19,0.04,-0.92,-120.91,0
164437,27.41,1006.92,1.07,27.39,1007.16,1.63,1.35,-0.01,-0.00,0.99,19.23,27.67,77.78,0.07,-8.73,33.14,0.99,-1.77,95.00,0.05,-0.85,-119.77,0
164651,27.41,1006.92,1.08,27.39,1007.16,1.69,1.39,-0.01,-0.00,0.99,18.38,27.67,77.76,0.07,-8.91,31.96,0.99,-1.95,96.19,0.04,-1.04,-117.48,0
164859,27.41,1006.92,1.06,27.39,1007.16,1.64,1.35,-0.01,-0.00,0.99,17.34,27.70,77.77,0.08,-8.85,30.77,0.99,-2.14,98.56,0.04,-1.22,-120.91,0
165070,27.41,1006.92,1.05,27.39,1007.16,1.66,1.36,-0.01,-0.00,0.99,19.64,27.71,77.78,0.07,-9.22,34.32,0.98,-1.71,96.19,0.04,-0.98,-117.48,0
165282,27.42,1006.93,0.98,27.39,1007.16,1.67,1.33,-0.01,-0.00,1.00,19.69,27.69,77.79,0.07,-8.79,33.14,0.99,-2.20,92.62,0.04,-1.04,-118.62,0
165491,27.42,1006.93,1.01,27.39,1007.17,1.61,1.31,-0.01,-0.00,0.99,18.17,27.70,77.79,0.08,-8.97,31.96,0.99,-1.59,97.37,0.04,-0.61,-120.91,0
165700,27.42,1006.92,1.05,27.39,1007.17,1.61,1.33,-0.01,-0.00,0.99,19.46,27.66,77.80,0.08,-9.16,33.14,0.99,-2.08,93.81,0.04,-0.92,-119.77,0
165909,27.42,1006.92,1.06,27.39,1007.16,1.67,1.37,-0.01,-0.00,0.99,17.74,27.68,77.81,0.08,-9.16,30.77,0.98,-2.01,96.19,0.03,-1.34,-119.77,0
166122,27.42,1006.93,1.02,27.39,1007.16,1.67,1.34,-0.01,-0.00,0.99,17.74,27.71,77.83,0.10,-8.00,30.77,0.99,-1.28,96.19,0.03,-0.85,-119.77,0
166333,27.42,1006.92,1.08,27.39,1007.16,1.70,1.39,-0.01,-0.00,1.02,19.64,27.70,77.82,0.01,-18.74,34.32,1.02,-1.28,96.19,0.03,-3.60,-122.05,0
166541,27.42,1006.92,1.10,27.39,1007.15,1.72,1.41,-0.01,-0.00,1.01,18.38,27.69,77.81,0.08,-6.41,31.96,1.00,-2.69,96.19,0.04,-0.18,-118.62,0
166755,27.42,1006.92,1.08,27.39,1007.16,1.68,1.38,-0.01,-0.00,0.99,17.95,27.71,77.83,0.06,-9.40,30.77,0.98,-1.34,95.00,0.04,-0.73,-120.91,0
166965,27.42,1006.92,1.07,27.39,1007.16,1.70,1.39,-0.01,-0.00,0.97,18.17,27.70,77.81,0.07,-7.14,31.96,0.97,-2.93,97.37,0.03,-0.31,-117.48,0
167175,27.42,1006.92,1.07,27.39,1007.16,1.70,1.39,-0.01,-0.00,0.99,18.38,27.68,77.84,0.06,-11.23,31.96,0.99,-2.08,96.19,0.05,-1.89,-119.77,0
167385,27.42,1006.93,1.05,27.39,1007.16,1.68,1.36,-0.01,-0.00,1.00,17.74,27.70,77.82,0.11,-8.61,30.77,1.00,-2.56,96.19,0.01,-0.61,-120.91,0
167599,27.42,1006.92,1.08,27.39,1007.15,1.73,1.41,-0.01,-0.00,0.99,17.74,27.71,77.85,0.06,-9.58,30.77,0.99,-2.69,96.19,0.05,-0.67,-122.05,0
167807,27.42,1006.92,1.09,27.39,1007.16,1.70,1.40,-0.01,-0.00,0.99,17.96,27.68,77.83,0.09,-6.04,31.96,0.99,-1.71,98.56,0.01,0.00,-117.48,0
168018,27.42,1006.92,1.11,27.39,1007.16,1.70,1.41,-0.01,-0.00,1.02,18.38,27.74,77.85,0.10,-10.80,31.96,1.01,-1.10,96.19,0.06,-1.46,-118.62,0
168226,27.42,1006.92,1.09,27.39,1007.16,1.68,1.39,-0.01,-0.00,0.99,18.80,27.70,77.84,0.05,-7.51,33.14,0.98,-0.92,97.37,0.05,-0.18,-118.62,0
168440,27.42,1006.92,1.11,27.39,1007.16,1.66,1.39,-0.01,-0.00,0.99,18.38,27.71,77.86,0.07,-9.28,31.96,0.99,-2.26,96.19,0.04,-1.10,-118.62,0
168649,27.42,1006.92,1.10,27.39,1007.15,1.73,1.42,-0.01,-0.00,0.99,18.81,27.71,77.86,0.08,-9.83,31.96,0.99,-1.28,93.81,0.03,-1.28,-120.91,0
168858,27.42,1006.92,1.12,27.39,1007.16,1.70,1.41,-0.01,-0.00,0.99,19.23,27.69,77.85,0.07,-9.58,33.14,0.99,-1.95,95.00,0.04,-1.04,-119.77,0
169071,27.42,1006.92,1.11,27.39,1007.15,1.73,1.42,-0.01,-0.00,0.99,18.38,27.73,77.85,0.08,-8.79,31.96,0.99,-1.59,96.19,0.04,-0.73,-118.62,0
169282,27.42,1006.91,1.13,27.39,1007.16,1.69,1.41,-0.01,-0.00,1.01,17.54,27.69,77.83,0.13,-8.42,30.77,1.00,-3.42,97.37,0.00,-0.92,-119.77,0
169490,27.42,1006.92,1.11,27.39,1007.16,1.70,1.40,-0.01,-0.00,1.00,18.16,27.71,77.85,0.08,-8.79,30.77,0.99,-1.40,93.81,0.04,-0.67,-120.91,0
169701,27.42,1006.91,1.18,27.39,1007.16,1.68,1.43,-0.01,-0.00,1.00,18.59,27.70,77.85,0.07,-7.93,31.96,1.00,-1.71,95.00,0.05,-0.67,-117.48,0
169914,27.42,1006.91,1.15,27.39,1007.15,1.73,1.44,-0.01,-0.00,1.00,19.23,27.71,77.86,0.08,-8.54,33.14,0.99,-2.01,95.00,0.05,-0.79,-120.91,0
170123,27.42,1006.92,1.12,27.39,1007.15,1.74,1.43,-0.01,-0.00,0.99,17.95,27.66,77.86,0.08,-8.42,30.77,0.99,-2.01,95.00,0.03,-0.98,-117.48,0
170332,27.42,1006.91,1.15,27.39,1007.15,1.78,1.46,-0.01,-0.00,0.99,19.23,27.72,77.85,0.08,-9.09,33.14,0.99,-2.08,95.00,0.04,-0.85,-119.77,0
170541,27.42,1006.91,1.14,27.39,1007.15,1.74,1.44,-0.00,-0.00,0.99,20.03,27.73,77.86,0.08,-8.67,35.51,0.98,-1.83,97.37,0.04,-0.98,-118.62,0
170754,27.42,1006.91,1.15,27.40,1007.16,1.66,1.41,-0.00,-0.00,0.99,18.81,27.67,77.84,0.08,-9.16,31.96,0.99,-1.89,93.81,0.04,-1.04,-118.62,0
170965,27.42,1006.91,1.17,27.39,1007.16,1.69,1.43,-0.00,-0.00,0.99,20.10,27.67,77.84,0.07,-9.28,34.32,0.99,-2.20,93.81,0.04,-0.92,-119.77,0
171173,27.42,1006.91,1.17,27.40,1007.16,1.68,1.42,-0.00,-0.00,0.99,18.59,27.70,77.84,0.08,-9.03,31.96,0.99,-1.83,95.00,0.04,-0.85,-120.91,0
171387,27.42,1006.91,1.16,27.40,1007.16,1.69,1.43,-0.00,-0.00,0.99,19.23,27.67,77.84,0.07,-9.16,33.14,0.99,-1.65,95.00,0.04,-0.92,-120.91,0
171597,27.42,1006.91,1.14,27.40,1007.16,1.69,1.42,-0.00,-0.00,1.00,20.10,27.67,77.83,0.08,-9.22,34.32,0.99,-2.08,93.81,0.04,-0.85,-118.62,0
171806,27.43,1006.92,1.10,27.39,1007.16,1.71,1.40,-0.00,-0.00,0.99,16.85,27.71,77.84,0.07,-8.79,28.41,0.99,-2.01,93.81,0.04,-1.04,-119.77,0
172016,27.43,1006.92,1.09,27.39,1007.15,1.72,1.40,-0.00,-0.00,0.99,19.87,27.66,77.81,0.08,-9.28,34.32,0.98,-1.95,95.00,0.04,-0.79,-122.05,0
172230,27.43,1006.92,1.05,27.40,1007.16,1.69,1.37,-0.00,-0.00,0.99,19.01,27.69,77.84,0.08,-8.42,33.14,0.99,-1.95,96.19,0.04,-1.04,-120.91,0
172439,27.43,1006.92,1.07,27.40,1007.16,1.64,1.36,-0.00,-0.00,0.99,17.34,27.69,77.81,0.08,-8.67,30.77,0.98,-2.14,98.56,0.04,-0.73,-119.77,0
172647,27.42,1006.92,1.11,27.40,1007.16,1.68,1.39,-0.00,-0.00,0.99,18.59,27.68,77.80,0.08,-9.09,31.96,0.99,-1.89,95.00,0.04,-0.85,-122.05,0
172861,27.42,1006.92,1.12,27.40,1007.16,1.69,1.40,-0.00,-0.00,0.99,17.74,27.71,77.80,0.08,-8.79,30.77,0.99,-1.89,96.19,0.04,-0.85,-120.91,0
173069,27.42,1006.92,1.12,27.40,1007.15,1.73,1.43,-0.00,-0.00,1.00,18.38,27.67,77.76,0.08,-9.03,31.96,0.99,-2.01,96.19,0.04,-0.79,-118.62,0
173280,27.42,1006.91,1.13,27.40,1007.16,1.69,1.41,-0.00,-0.00,0.99,18.17,27.68,77.77,0.08,-8.97,31.96,0.98,-1.65,97.37,0.04,-0.98,-122.05,0
173488,27.42,1006.91,1.14,27.40,1007.16,1.70,1.42,-0.00,-0.00,0.99,17.30,27.68,77.75,0.07,-9.28,29.59,0.98,-1.40,95.00,0.04,-0.85,-122.05,0
173702,27.43,1006.92,1.13,27.40,1007.16,1.71,1.42,-0.00,-0.00,0.99,18.38,27.71,77.75,0.09,-9.09,31.96,0.98,-1.59,96.19,0.03,-0.79,-119.77,0
173912,27.43,1006.91,1.17,27.40,1007.15,1.74,1.46,-0.00,-0.00,0.99,19.23,27.68,77.73,0.06,-8.85,33.14,0.99,-1.77,95.00,0.05,-0.98,-119.77,0
174121,27.43,1006.91,1.15,27.40,1007.15,1.73,1.44,-0.00,-0.00,0.99,17.95,27.69,77.70,0.08,-9.22,30.77,0.99,-2.62,95.00,0.03,-1.22,-119.77,0
174331,27.43,1006.91,1.17,27.40,1007.15,1.74,1.46,-0.00,-0.00,0.99,19.01,27.70,77.69,0.07,-7.45,33.14,0.99,-1.95,96.19,0.06,-0.55,-119.77,0
174545,27.42,1006.91,1.19,27.40,1007.16,1.68,1.44,-0.00,-0.00,0.99,19.46,27.70,77.68,0.08,-8.73,33.14,0.99,-1.46,93.81,0.03,-0.43,-117.48,0
174753,27.42,1006.91,1.18,27.40,1007.16,1.69,1.43,-0.00,-0.00,0.99,18.38,27.70,77.65,0.08,-9.64,31.96,0.99,-1.77,96.19,0.04,-0.79,-118.62,0
174964,27.43,1006.91,1.15,27.40,1007.16,1.70,1.43,-0.00,-0.00,0.99,19.69,27.67,77.63,0.07,-8.91,33.14,0.99,-1.83,92.62,0.04,-0.92,-120.91,0
175177,27.43,1006.91,1.14,27.40,1007.16,1.67,1.41,-0.00,-0.00,0.99,19.64,27.69,77.63,0.07,-9.03,34.32,0.98,-1.65,96.19,0.03,-0.85,-119.77,0
175386,27.43,1006.91,1.17,27.40,1007.16,1.68,1.42,0.00,-0.00,0.99,17.96,27.67,77.61,0.06,-9.09,31.96,0.99,-2.44,98.56,0.05,-1.04,-120.91,0
175595,27.43,1006.92,1.12,27.40,1007.16,1.67,1.40,0.00,-0.00,0.99,18.59,27.66,77.57,0.07,-8.97,31.96,0.99,-2.08,95.00,0.05,-1.04,-118.62,0
175804,27.43,1006.91,1.14,27.40,1007.16,1.67,1.40,-0.00,-0.00,0.99,18.38,27.70,77.58,0.07,-9.77,31.96,0.99,-1.89,96.19,0.03,-1.53,-119.77,0
176032,27.43,1006.91,1.14,27.40,1007.16,1.67,1.41,0.00,-0.00,1.04,20.49,27.70,77.55,0.04,-21.42,35.51,1.04,-1.83,95.00,0.08,-1.28,-115.20,0
176243,27.43,1006.91,1.17,27.40,1007.15,1.75,1.46,0.00,-0.00,0.99,18.81,27.68,77.52,0.08,0.18,31.96,0.99,-4.88,93.81,0.02,0.73,-118.62,0
176452,27.43,1006.91,1.15,27.40,1007.15,1.76,1.45,0.00,-0.00,1.00,16.26,27.67,77.53,0.06,-2.93,28.41,0.99,0.37,97.37,0.08,7.20,-118.62,0
